reporter,partner,year,classification,commodity_code,commodity,trade_flow_code,trade_flow,qty,qty_unit,trade_value_us
Turkey,Pakistan,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,49520,Weight in kilograms,36420
Turkey,Philippines,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,39190,Weight in kilograms,33395
Turkey,Poland,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,752070,Weight in kilograms,516461
Turkey,Poland,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1053975,Weight in kilograms,1082299
Turkey,Portugal,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1293880,Weight in kilograms,327305
Turkey,Portugal,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,3150,Weight in kilograms,125
Turkey,Qatar,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,600,Weight in kilograms,290
Turkey,Qatar,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,4325,Weight in kilograms,6545
Turkey,Romania,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,7237522,Weight in kilograms,2538584
Turkey,Romania,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,4500,Weight in kilograms,2363
Turkey,Russian Federation,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,12046,Weight in kilograms,6122
Turkey,Russian Federation,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,3015114,Weight in kilograms,5650661
Turkey,Saudi Arabia,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1791415,Weight in kilograms,1763069
Turkey,Senegal,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,236790,Weight in kilograms,178794
Turkey,Serbia,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1700010,Weight in kilograms,795799
Turkey,India,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1112345,Weight in kilograms,628238
Turkey,Singapore,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,22102,Weight in kilograms,32642
Turkey,Singapore,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,22310,Weight in kilograms,19793
Turkey,Slovakia,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,621121,Weight in kilograms,474773
Turkey,Viet Nam,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,231652,Weight in kilograms,458174
Turkey,Slovenia,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,5367940,Weight in kilograms,1227072
Turkey,South Africa,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,84181,Weight in kilograms,37143
Turkey,Spain,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,5588662,Weight in kilograms,1417264
Turkey,Spain,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,40205,Weight in kilograms,37223
Turkey,Sudan,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,4571730,Weight in kilograms,1765751
Turkey,Sweden,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1090050,Weight in kilograms,136415
Turkey,Switzerland,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,21920,Weight in kilograms,3282
Turkey,Switzerland,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,9220,Weight in kilograms,8743
Turkey,Thailand,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,858887,Weight in kilograms,671466
Turkey,Thailand,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,121030,Weight in kilograms,51334
Turkey,United Arab Emirates,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,351451,Weight in kilograms,103671
Turkey,United Arab Emirates,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1777,Weight in kilograms,1602
Turkey,Tunisia,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,4828528,Weight in kilograms,2555670
Turkey,Turkmenistan,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,302530,Weight in kilograms,161636
Turkey,Turkmenistan,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,490,Weight in kilograms,556
Turkey,Ukraine,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,275964,Weight in kilograms,76915
Turkey,North Macedonia,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,492354,Weight in kilograms,321569
Turkey,Egypt,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,37510,Weight in kilograms,25113
Turkey,Egypt,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,312080,Weight in kilograms,190027
Turkey,United Kingdom,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,82736467,Weight in kilograms,14273024
Turkey,United Kingdom,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1314938,Weight in kilograms,1285564
Turkey,Free Zones,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,11782554,Weight in kilograms,3772373
Turkey,Free Zones,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,106459,Weight in kilograms,139307
Turkey,USA,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,33919929,Weight in kilograms,8484907
Turkey,USA,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,181767,Weight in kilograms,125357
Turkey,Burkina Faso,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,21820,Weight in kilograms,7069
Turkey,Uzbekistan,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,87432,Weight in kilograms,45450
Turkey,Uzbekistan,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,21771,Weight in kilograms,11298
Turkey,Yemen,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,2178945,Weight in kilograms,743475
Turkey,"Areas, nes",2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,897010,Weight in kilograms,197455
Tunisia,World,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,5051631,Weight in kilograms,1320398
Tunisia,World,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,29658908,Weight in kilograms,17811503
Tunisia,Algeria,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,347800,Weight in kilograms,77368
Tunisia,Austria,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,42860,Weight in kilograms,37653
Tunisia,Belgium,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,1160,Weight in kilograms,478
Tunisia,Belgium,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,2250430,Weight in kilograms,1661315
Tunisia,Canada,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,92104,Weight in kilograms,22067
Tunisia,China,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,2542710,Weight in kilograms,1053325
Tunisia,France,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,348470,Weight in kilograms,176780
Tunisia,France,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,5411040,Weight in kilograms,4243078
Tunisia,Germany,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,5510,Weight in kilograms,440
Tunisia,Germany,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,210118,Weight in kilograms,211750
Tunisia,"China, Hong Kong SAR",2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,61050,Weight in kilograms,44893
Tunisia,"China, Hong Kong SAR",2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,374962,Weight in kilograms,181436
Tunisia,Ireland,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,24000,Weight in kilograms,7533
Tunisia,Italy,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,12497,Weight in kilograms,4565
Tunisia,Italy,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,918381,Weight in kilograms,616245
Tunisia,Rep. of Korea,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,2935,Weight in kilograms,1211
Tunisia,Libya,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,3505120,Weight in kilograms,789327
Tunisia,Libya,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,95000,Weight in kilograms,21496
Tunisia,Malaysia,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,76960,Weight in kilograms,26731
Tunisia,Morocco,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,1000,Weight in kilograms,412
Tunisia,Morocco,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,1267040,Weight in kilograms,577444
Tunisia,Netherlands,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,108577,Weight in kilograms,77005
Tunisia,Poland,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,17440,Weight in kilograms,1149
Tunisia,Poland,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,10000,Weight in kilograms,6385
Tunisia,Portugal,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,944562,Weight in kilograms,724800
Tunisia,India,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,25,Weight in kilograms,10
Tunisia,India,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,145000,Weight in kilograms,36361
Tunisia,Singapore,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,63785,Weight in kilograms,18820
Tunisia,Viet Nam,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,63039,Weight in kilograms,39412
Tunisia,Spain,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,51680,Weight in kilograms,17865
Tunisia,Spain,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,954032,Weight in kilograms,769463
Tunisia,Sweden,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,16681,Weight in kilograms,6887
Tunisia,Switzerland,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,3465,Weight in kilograms,103
Tunisia,United Arab Emirates,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,25200,Weight in kilograms,27410
Tunisia,United Arab Emirates,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,60000,Weight in kilograms,30933
Tunisia,Turkey,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,1911900,Weight in kilograms,891972
Tunisia,Ukraine,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,2562690,Weight in kilograms,1220333
Tunisia,United Kingdom,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,3426480,Weight in kilograms,2855471
Tunisia,USA,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,69964,Weight in kilograms,9366
Tunisia,"Areas, nes",2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,468995,Weight in kilograms,132627
Tunisia,"Areas, nes",2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,6215877,Weight in kilograms,2509961
United Kingdom,World,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,116922495,Weight in kilograms,60147963
United Kingdom,World,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,678121094,Weight in kilograms,184995961
United Kingdom,Algeria,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,320,Weight in kilograms,3118
United Kingdom,Azerbaijan,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1130,Weight in kilograms,6671
United Kingdom,Australia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,14137,Weight in kilograms,92204
United Kingdom,Australia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,20301,Weight in kilograms,24600
United Kingdom,Austria,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,367044,Weight in kilograms,98976
United Kingdom,Bangladesh,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,396000,Weight in kilograms,46390
United Kingdom,Belgium,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,11454858,Weight in kilograms,3445964
United Kingdom,Belgium,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,8727220,Weight in kilograms,3240622
United Kingdom,Bosnia Herzegovina,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,410,Weight in kilograms,2996
United Kingdom,Belarus,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,44720,Weight in kilograms,4172
United Kingdom,Canada,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,35405,Weight in kilograms,57998
United Kingdom,Sri Lanka,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,50000,Weight in kilograms,61210
United Kingdom,China,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1088214,Weight in kilograms,469108
United Kingdom,China,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,164174979,Weight in kilograms,40717361
United Kingdom,Colombia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,30,Weight in kilograms,1833
United Kingdom,Croatia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,481,Weight in kilograms,2940
United Kingdom,Cyprus,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,2101,Weight in kilograms,3517
United Kingdom,Czechia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,688580,Weight in kilograms,202940
United Kingdom,Czechia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,743617,Weight in kilograms,324144
United Kingdom,Denmark,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,562322,Weight in kilograms,117639
United Kingdom,Denmark,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1280172,Weight in kilograms,550232
United Kingdom,Estonia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,4668574,Weight in kilograms,4156615
United Kingdom,Estonia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1172872,Weight in kilograms,1148786
United Kingdom,Finland,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1578298,Weight in kilograms,139852
United Kingdom,France,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,4354097,Weight in kilograms,1357652
United Kingdom,France,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,14071158,Weight in kilograms,6018358
United Kingdom,Germany,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,29147212,Weight in kilograms,13404519
United Kingdom,Germany,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,23122286,Weight in kilograms,10869515
United Kingdom,Greece,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,245653,Weight in kilograms,96876
United Kingdom,Guatemala,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,14000,Weight in kilograms,8564
United Kingdom,"China, Hong Kong SAR",2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,137268,Weight in kilograms,54830
United Kingdom,"China, Hong Kong SAR",2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,77543596,Weight in kilograms,21024770
United Kingdom,Hungary,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,3402,Weight in kilograms,17441
United Kingdom,Hungary,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,131,Weight in kilograms,854
United Kingdom,Iceland,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,211351,Weight in kilograms,85701
United Kingdom,Iceland,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,820,Weight in kilograms,3877
United Kingdom,Indonesia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,38592047,Weight in kilograms,9379829
United Kingdom,Iran,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,52200,Weight in kilograms,20021
United Kingdom,Ireland,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,28252814,Weight in kilograms,14609151
United Kingdom,Ireland,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,8099740,Weight in kilograms,4350833
United Kingdom,Israel,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,2451,Weight in kilograms,20850
United Kingdom,Israel,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,749388,Weight in kilograms,235515
United Kingdom,Italy,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,367603,Weight in kilograms,224035
United Kingdom,Italy,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,6027416,Weight in kilograms,3672486
United Kingdom,Japan,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,21696,Weight in kilograms,25558
United Kingdom,Kenya,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,20000,Weight in kilograms,10309
United Kingdom,Rep. of Korea,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,415,Weight in kilograms,3192
United Kingdom,Rep. of Korea,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,4593843,Weight in kilograms,1098971
United Kingdom,Kuwait,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,445,Weight in kilograms,9075
United Kingdom,Latvia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,466716,Weight in kilograms,126001
United Kingdom,Lithuania,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,4617607,Weight in kilograms,802931
United Kingdom,Luxembourg,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,17480,Weight in kilograms,7314
United Kingdom,Luxembourg,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,382767,Weight in kilograms,280615
United Kingdom,Malawi,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,25000,Weight in kilograms,4217
United Kingdom,Malaysia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,91468705,Weight in kilograms,24077962
United Kingdom,Malta,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,46060,Weight in kilograms,13988
United Kingdom,Malta,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,458,Weight in kilograms,448
United Kingdom,"Other Asia, nes",2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,9501708,Weight in kilograms,2543886
